user_id,transaction_date,product_category,sale_amount,region,city,age,subscription,status,price,store_id,raw_timestamp,email,username
U1202,2026-01-20,Electronics,1219.81,South,Jaipur,39,Premium,Cancelled,2191.77,S102,2026-01-23 22:30:00,user202@example.com,user202
U1203,2026-01-26,Groceries,1706.73,East,Jaipur,47,Premium,Cancelled,2335.93,S102,2026-01-26 08:28:00,user203@example.com,user203
U1204,2026-02-18,Furniture,3524.75,West,Mumbai,38,Premium,Cancelled,492.53,S101,2026-01-11 06:46:00,user204@example.com,user204
U1205,2026-04-21,Sports,4120.14,East,Jaipur,28,Premium,Pending,1292.62,S101,2026-06-20 13:41:00,user205@example.com,user205
U1206,2026-03-12,Electronics,4870.1,North,Pune,55,Premium,Pending,234.49,S103,2026-05-23 04:30:00,user206@example.com,user206
U1207,2026-01-07,Sports,1143.76,North,Mumbai,48,Basic,Cancelled,389.4,S105,2026-01-12 21:50:00,user207@example.com,user207
U1208,2026-01-23,Clothing,844.04,East,Jaipur,46,Premium,Cancelled,1611.76,S103,2026-01-26 03:57:00,,user208
U1209,2026-06-05,Sports,4856.15,North,Jaipur,38,Basic,Pending,762.56,S102,2026-04-23 02:34:00,user209@example.com,user209
U1210,2026-05-16,Groceries,2519.02,South,Jaipur,52,Premium,Cancelled,804.93,S102,2026-05-13 18:24:00,user210@example.com,user210
U1211,2026-06-12,Sports,1742.38,East,Delhi,19,Basic,Completed,610.19,S102,2026-05-09 01:31:00,user211@example.com,user211
U1212,2026-06-18,Furniture,129.71,East,Jaipur,56,Premium,Cancelled,641.66,S102,2026-02-15 11:07:00,,user212
U1213,2026-04-24,Clothing,1504.52,North,Pune,58,Premium,Cancelled,679.16,S103,2026-01-18 21:49:00,user213@example.com,user213
U1214,2026-06-08,Furniture,3810.12,West,Delhi,60,Premium,Pending,2501.15,S103,2026-04-03 10:32:00,user214@example.com,user214
U1215,2026-06-09,Groceries,4476.34,South,Jaipur,29,Basic,,2511.55,S104,2026-05-17 00:06:00,user215@example.com,user215
U1216,2026-06-02,Clothing,2827.62,North,Delhi,28,Premium,Cancelled,2040.99,S103,2026-02-04 00:54:00,user216@example.com,user216
U1217,2026-04-11,Groceries,2414.2,South,Pune,51,Basic,Pending,156.47,S102,2026-02-14 23:01:00,user217@example.com,user217
U1218,2026-03-07,Electronics,103.68,West,Jaipur,33,Premium,Completed,988.47,S102,2026-02-06 19:39:00,user218@example.com,user218
U1219,2026-03-02,Electronics,337.48,West,Jaipur,53,Premium,Completed,1188.57,S101,2026-04-15 04:34:00,user219@example.com,user219
U1220,2026-01-15,Furniture,2412.23,West,Delhi,34,Basic,Cancelled,1789.74,S103,2026-04-27 18:33:00,user220@example.com,user220
U1221,2026-04-26,Furniture,4448.34,North,Jaipur,33,Premium,Pending,1956.49,S102,2026-06-10 09:10:00,user221@example.com,user221
U1222,2026-01-29,Furniture,3870.16,West,Jaipur,23,Basic,Pending,1079.59,S105,2026-05-13 22:56:00,user222@example.com,user222
U1223,2026-05-11,Groceries,3892.97,North,Delhi,26,Basic,Cancelled,139.96,S104,2026-06-25 13:34:00,user223@example.com,user223
U1224,2026-01-08,Groceries,2246.25,West,Delhi,36,Basic,Completed,1767.91,S105,2026-06-11 20:32:00,user224@example.com,user224
U1225,2026-05-01,Sports,1336.79,South,Delhi,21,Premium,Completed,1693.07,S103,2026-01-09 19:37:00,user225@example.com,user225
U1226,2026-06-14,Furniture,1470.41,West,Delhi,19,Premium,Cancelled,2274.99,S102,2026-05-27 03:46:00,user226@example.com,user226
U1227,2026-04-25,Electronics,3426.36,East,Jaipur,43,Premium,Completed,411.39,S103,2026-02-08 18:46:00,user227@example.com,user227
U1228,2026-02-11,Furniture,3185.82,South,Pune,39,Premium,Cancelled,1524.86,S103,2026-02-11 12:59:00,user228@example.com,user228
U1229,2026-04-28,Clothing,2852.63,North,Jaipur,45,Premium,Cancelled,1199.9,S101,2026-03-08 15:26:00,user229@example.com,user229
U1230,2026-06-29,Groceries,3554.05,East,Jaipur,53,Basic,Pending,172.99,S104,2026-03-01 05:48:00,user230@example.com,
U1231,2026-06-03,Furniture,4640.46,South,Jaipur,26,Basic,Cancelled,2530.08,S105,2026-01-31 20:25:00,user231@example.com,user231
U1232,2026-06-05,Clothing,1078.32,East,Pune,32,Premium,Cancelled,1499.98,S103,2026-03-22 02:02:00,user232@example.com,user232
U1233,2026-01-08,Clothing,2199.01,North,Mumbai,58,Basic,Pending,2603.43,S101,2026-06-17 16:06:00,user233@example.com,user233
U1234,2026-02-10,Furniture,2630.21,South,Delhi,39,Basic,Completed,1000.79,S101,2026-04-15 06:08:00,user234@example.com,user234
U1235,2026-06-18,Clothing,4945.25,South,Delhi,50,Basic,Completed,1943.77,S104,2026-05-24 03:35:00,user235@example.com,user235
U1236,2026-03-17,Electronics,1741.06,North,Delhi,46,Premium,Cancelled,2332.41,S103,2026-04-01 16:42:00,user236@example.com,user236
U1237,2026-06-24,Sports,3230.88,West,Mumbai,27,Premium,Completed,2324.42,S103,01/2026/06/22,user237@example.com,user237
U1238,2026-03-11,Sports,1161.89,West,Jaipur,57,Basic,Completed,2310.94,S103,2026-02-17 10:06:00,user238@example.com,user238
U1239,2026-06-26,Electronics,536.64,South,Delhi,29,Premium,Pending,2729.96,S103,2026-05-14 09:48:00,user239@example.com,user239
U1240,2026-06-23,Sports,2516.25,South,Mumbai,27,Premium,Cancelled,1198.39,S101,2026-03-26 09:33:00,user240@example.com,user240
U1241,2026-03-06,Electronics,1118.64,West,Jaipur,36,Premium,Cancelled,388.68,S105,2026-01-12 08:16:00,user241@example.com,
U1242,2026-01-14,Sports,3186.13,West,Delhi,33,Basic,Cancelled,58.56,S104,2026-06-27 17:14:00,user242@example.com,user242
U1243,2026-03-01,Sports,204.07,North,Jaipur,35,Basic,Completed,2648.09,S102,2026-03-04 10:16:00,user243@example.com,user243
U1244,2026-06-27,Furniture,1642.46,West,Mumbai,42,Basic,Completed,264.87,S102,2026-02-13 09:19:00,user244@example.com,user244
U1245,2026-05-03,Groceries,4659.27,North,Delhi,56,Premium,Cancelled,2417.42,S101,2026-05-20 09:21:00,,user245
U1246,2026-03-31,Sports,3158.44,West,Delhi,44,Basic,Pending,900.89,S101,2026-03-25 14:19:00,user246@example.com,user246
U1247,2026-01-23,Groceries,1047.33,South,Jaipur,28,Basic,Completed,636.12,S103,2026-05-19 11:51:00,user247@example.com,user247
U1248,2026-03-10,Electronics,3781.01,West,Jaipur,23,Premium,Completed,2414.39,S105,2026-06-16 00:38:00,user248@example.com,user248
U1249,2026-02-27,Sports,2548.95,South,Jaipur,41,Premium,Pending,2869.31,S103,2026-04-28 13:58:00,,
U1250,2026-05-04,Furniture,3682.37,North,Jaipur,60,Basic,Cancelled,555.43,S104,2026-04-11 00:43:00,user250@example.com,user250
U1251,2026-03-19,Clothing,2873.29,West,Jaipur,34,Basic,Pending,2842.9,S105,2026-05-05 17:36:00,user251@example.com,user251
U1252,2026-06-29,Clothing,2917.08,West,Jaipur,20,Basic,Completed,1836.54,S102,2026-05-01 08:06:00,user252@example.com,user252
U1253,2026-05-02,Furniture,4881.8,North,Delhi,25,Premium,Pending,1842.31,S104,2026-06-09 12:05:00,user253@example.com,
U1254,2026-03-04,Sports,1424.81,South,Jaipur,49,Basic,Cancelled,1620.68,S102,2026-05-22 16:27:00,user254@example.com,user254
U1255,2026-02-26,Furniture,2088.59,West,Jaipur,24,Premium,Pending,1259.42,S102,2026-06-06 08:30:00,user255@example.com,user255
U1256,2026-02-12,Furniture,3997.86,South,Jaipur,30,Premium,Pending,2102.44,S101,2026-02-21 11:54:00,user256@example.com,user256
U1257,2026-04-27,Groceries,4918.83,West,Delhi,30,Basic,Cancelled,,S104,2026-06-20 14:55:00,user257@example.com,user257
U1258,2026-02-25,Furniture,4853.29,South,Delhi,43,Premium,Completed,2385.44,S102,2026-04-12 19:15:00,user258@example.com,user258
U1259,2026-05-30,Clothing,2598.71,East,Pune,54,Premium,Completed,2866.04,S105,2026-06-04 08:10:00,user259@example.com,user259
U1260,2026-01-23,Groceries,3562.04,North,Jaipur,36,Basic,Completed,2138.92,S101,2026-06-18 07:15:00,user260@example.com,user260
U1261,2026-01-07,Groceries,735.85,North,Mumbai,36,Premium,Cancelled,2374.91,S102,2026-05-12 21:40:00,user261@example.com,user261
U1262,2026-06-27,Electronics,2169.94,West,Jaipur,36,Premium,Cancelled,1922.94,S103,2026-03-28 09:28:00,user262@example.com,user262
U1263,2026-06-04,Groceries,456.87,North,Mumbai,22,Basic,Cancelled,1065.95,S101,2026-04-29 05:52:00,user263@example.com,user263
U1264,2026-04-14,Furniture,1715.77,East,Delhi,37,Premium,Pending,985.51,S105,2026-01-28 20:57:00,user264@example.com,user264
U1265,2026-06-10,Sports,4544.1,West,Delhi,27,Basic,Cancelled,2877.17,S103,2026-01-15 05:54:00,user265@example.com,user265
U1266,2026-05-04,Clothing,3988.12,East,Delhi,52,Basic,Pending,1882.18,S104,2026-05-20 02:02:00,,user266
U1267,2026-05-24,Groceries,3338.84,East,Mumbai,37,Basic,Cancelled,2259.4,S103,2026-03-30 00:43:00,user267@example.com,user267
U1268,2026-03-01,Sports,4277.59,South,Jaipur,39,Premium,Cancelled,1413.93,S105,2026-02-13 23:31:00,user268@example.com,user268
U1269,2026-05-27,Electronics,1619.44,South,Delhi,24,Basic,Cancelled,2388.93,S105,2026-01-28 16:43:00,user269@example.com,user269
U1270,2026-06-26,Furniture,2342.44,East,Mumbai,35,Premium,Pending,1640.66,S101,2026-01-01 02:27:00,user270@example.com,user270
U1271,2026-02-14,Sports,2339.9,South,Delhi,48,Premium,Pending,1935.85,S105,2026-04-23 22:28:00,user271@example.com,user271
U1272,2026-06-30,Sports,4381.24,South,Mumbai,59,Premium,Cancelled,1479.03,S104,2026-03-02 14:27:00,user272@example.com,user272
U1273,2026-04-30,Groceries,1258.66,North,Jaipur,57,Basic,Pending,2232.14,S103,2026-01-31 16:30:00,user273@example.com,user273
U1274,2026-04-02,Sports,1671.95,North,Delhi,54,Premium,Cancelled,2033.35,S103,2026-06-04 20:51:00,user274@example.com,user274
U1275,2026-02-09,Electronics,4651.63,North,Mumbai,55,Premium,Cancelled,1139.34,S103,2026-03-21 06:15:00,user275@example.com,user275
U1276,2026-03-22,Sports,794.8,South,Mumbai,22,Basic,Pending,690.46,S105,2026-05-26 06:56:00,user276@example.com,user276
U1277,2026-03-05,Groceries,534.42,North,Pune,37,Premium,Cancelled,1563.5,S102,2026-03-22 16:27:00,,user277
U1278,2026-01-13,Clothing,331.12,West,Jaipur,57,Premium,Completed,,S102,2026-05-06 12:47:00,user278@example.com,user278
U1279,2026-05-02,Sports,651.02,North,Jaipur,21,Basic,Cancelled,1235.99,S105,2026-06-10 14:54:00,user279@example.com,user279
U1280,2026-03-22,Electronics,1302.01,North,Jaipur,35,Premium,Completed,791.48,S105,2026-06-21 23:51:00,user280@example.com,user280
U1281,2026-01-12,Electronics,251.94,South,Jaipur,36,Basic,Pending,708.91,S102,2026-02-05 01:36:00,user281@example.com,user281
U1282,2026-03-31,Furniture,1872.15,North,Delhi,27,Premium,Pending,216.39,S102,2026-01-04 16:27:00,user282@example.com,user282
U1283,2026-05-06,Sports,4402.93,South,Pune,52,Basic,Pending,896.46,S101,2026-02-12 11:32:00,user283@example.com,user283
U1284,2026-05-26,Groceries,693.83,South,Jaipur,19,Basic,Cancelled,1402.36,S105,2026-06-14 13:52:00,user284@example.com,user284
U1285,2026-04-04,Groceries,3886.86,North,Delhi,40,Basic,Cancelled,1561.29,S101,2026-01-05 11:52:00,user285@example.com,user285
U1286,2026-01-08,Sports,3596.01,North,Jaipur,51,Premium,Completed,340.67,S102,2026-01-29 04:39:00,user286@example.com,user286
U1287,2026-04-29,Sports,2003.22,South,Pune,42,Premium,Cancelled,1693.71,S105,2026-04-14 03:30:00,user287@example.com,user287
U1288,2026-05-07,Groceries,2700.11,East,Pune,27,Basic,Completed,1691.64,S104,2026-04-14 06:42:00,user288@example.com,user288
U1289,2026-06-07,Electronics,2650.16,East,Jaipur,54,Premium,Cancelled,1566.16,S101,2026-04-23 08:55:00,user289@example.com,user289
U1290,2026-02-07,Groceries,3450.12,West,Jaipur,49,Basic,Cancelled,2818.22,S104,2026-02-19 08:15:00,user290@example.com,user290
U1291,2026-04-11,Groceries,3894.67,East,Jaipur,25,Basic,Cancelled,332.86,S103,2026-05-12 23:30:00,user291@example.com,user291
U1292,2026-01-03,Clothing,3894.09,South,Pune,21,Premium,Pending,2263.07,S105,2026-06-17 11:07:00,user292@example.com,user292
U1293,2026-01-21,Groceries,2869.24,West,Pune,42,Premium,Pending,79.29,S105,2026-06-19 07:37:00,user293@example.com,user293
U1294,2026-05-05,Electronics,3945.17,South,Pune,45,Basic,Cancelled,1148.37,S101,2026-01-09 16:22:00,user294@example.com,user294
U1295,2026-05-14,Clothing,2996.85,East,Jaipur,34,Premium,Pending,2978.04,S102,2026-05-13 22:16:00,user295@example.com,user295
U1296,2026-02-18,Furniture,2993.87,South,Jaipur,32,Basic,Cancelled,1251.9,S101,2026-04-16 19:04:00,user296@example.com,user296
U1297,2026-04-20,Sports,3405.63,East,Delhi,21,Premium,Completed,1716.61,S105,2026-04-14 21:42:00,user297@example.com,user297
U1298,2026-01-02,Groceries,3167.82,West,Jaipur,35,Premium,Completed,1743.38,S105,2026-05-15 20:07:00,user298@example.com,user298
U1299,2026-03-07,Groceries,1904.65,North,Delhi,49,Premium,Completed,836.19,S101,2026-06-21 00:53:00,user299@example.com,user299
U1300,2026-02-23,Groceries,3502.99,West,Jaipur,57,Basic,Completed,1868.58,S105,2026-01-29 12:26:00,user300@example.com,user300
U1301,2026-05-09,Furniture,2529.95,East,Delhi,49,Premium,Cancelled,1182.1,S101,2026-05-27 21:47:00,user301@example.com,user301
U1302,2026-04-17,Clothing,193.96,North,Pune,44,Premium,Pending,1766.57,S103,2026-05-26 07:22:00,user302@example.com,user302
U1303,2026-06-06,Sports,476.26,East,Jaipur,22,Basic,Pending,855.92,S103,2026-04-16 20:46:00,user303@example.com,user303
U1304,2026-02-24,Sports,1803.6,East,Jaipur,49,Basic,Cancelled,1188.35,S104,2026-04-15 08:36:00,user304@example.com,user304
U1305,2026-05-27,Groceries,1178.81,East,Jaipur,20,Premium,Completed,447.03,S105,2026-01-19 12:30:00,user305@example.com,user305
U1306,2026-01-10,Electronics,1545.41,East,Jaipur,22,Basic,Completed,1342.94,S101,2026-03-20 00:21:00,user306@example.com,user306
U1307,2026-02-10,Electronics,1795.37,East,Mumbai,38,Premium,Completed,464.89,S101,2026-01-09 15:00:00,user307@example.com,user307
U1308,2026-06-27,Furniture,641.51,South,Delhi,34,Premium,Pending,502.2,S103,2026-01-14 23:57:00,user308@example.com,user308
U1309,2026-05-22,Sports,1518.22,West,Jaipur,36,Premium,Pending,2164.53,S101,2026-02-17 04:56:00,user309@example.com,user309
U1310,2026-04-29,Groceries,3334.07,East,Jaipur,35,Basic,,441.01,S105,2026-04-09 14:00:00,user310@example.com,user310
U1311,2026-05-03,Clothing,4624.64,North,Jaipur,36,Premium,Pending,1051.51,S104,2026-02-08 07:29:00,user311@example.com,user311
U1312,2026-02-18,Clothing,227.11,South,Jaipur,55,Basic,Pending,1594.99,S101,2026-03-20 10:19:00,user312@example.com,user312
U1313,2026-01-13,Sports,312.88,South,Jaipur,26,Basic,Pending,2993.6,S101,2026-04-20 13:16:00,user313@example.com,user313
U1314,2026-01-16,Groceries,4732.89,East,Jaipur,41,Premium,Pending,2627.15,S104,2026-06-22 19:29:00,user314@example.com,user314
U1315,2026-04-13,Clothing,1686.34,North,Jaipur,38,Premium,Pending,2688.83,S101,2026-03-23 00:26:00,user315@example.com,user315
U1316,2026-04-17,Clothing,347.96,East,Mumbai,49,Basic,Pending,668.54,S103,2026-06-19 12:34:00,user316@example.com,user316
U1317,2026-05-30,Sports,1847.59,West,Delhi,29,Premium,Pending,,S102,2026-01-10 17:25:00,user317@example.com,user317
U1318,2026-06-22,Groceries,2929.64,South,Jaipur,21,Premium,Completed,351.71,S102,2026-04-19 18:07:00,user318@example.com,user318
U1319,2026-06-07,Sports,4166.95,North,Jaipur,52,Premium,Completed,,S105,2026-05-19 12:58:00,user319@example.com,user319
U1320,2026-04-12,Electronics,4793.45,South,Jaipur,36,Premium,Completed,830.4,S105,2026-01-21 08:26:00,user320@example.com,user320
U1321,2026-04-29,Groceries,409.04,South,Jaipur,29,Basic,Pending,2570.94,S101,2026-01-10 21:17:00,user321@example.com,user321
U1322,2026-01-20,Clothing,2490.92,West,Jaipur,37,Basic,Completed,2042.46,S105,2026-03-06 14:11:00,user322@example.com,user322
U1323,2026-03-07,Electronics,4383.17,West,Mumbai,56,Basic,Pending,1125.93,S102,2026-04-19 11:46:00,user323@example.com,user323
U1324,2026-04-24,Clothing,3505.28,West,Delhi,59,Premium,Cancelled,2454.84,S101,2026-01-12 05:07:00,user324@example.com,user324
U1325,2026-02-22,Clothing,3357.93,East,Mumbai,59,Basic,,1747.33,S101,2026-04-28 08:56:00,user325@example.com,user325
U1326,2026-05-30,Clothing,2247.59,South,Jaipur,27,Premium,Cancelled,2451.63,S101,2026-06-03 11:05:00,user326@example.com,user326
U1327,2026-02-28,Groceries,1329.5,East,Pune,31,Basic,Pending,413.72,S102,2026-01-19 16:34:00,user327@example.com,user327
U1328,2026-03-28,Electronics,2955.51,North,Pune,31,Premium,Pending,,S101,2026-04-21 03:55:00,user328@example.com,user328
U1329,2026-01-17,Electronics,633.91,South,Delhi,24,Premium,Pending,267.5,S104,2026-06-01 16:48:00,user329@example.com,user329
U1330,2026-04-25,Clothing,4078.08,North,Jaipur,24,Premium,Completed,1876.01,S105,2026-04-28 09:04:00,user330@example.com,user330
U1331,2026-06-02,Groceries,904.09,West,Mumbai,24,Premium,Pending,102.98,S101,2026-03-15 05:20:00,user331@example.com,user331
U1332,2026-01-26,Clothing,2130.51,South,Jaipur,38,Premium,Completed,1373.35,S101,01/2026/03/04,user332@example.com,user332
U1333,2026-01-22,Sports,3866.35,North,Delhi,42,Premium,Completed,2252.81,S103,2026-01-10 02:49:00,user333@example.com,user333
U1334,2026-06-15,Sports,3941.91,North,Mumbai,26,Basic,Completed,318.04,S103,2026-06-17 05:18:00,user334@example.com,user334
U1335,2026-06-28,Clothing,4508.21,North,Delhi,53,Basic,Pending,2017.26,S101,2026-04-12 18:22:00,user335@example.com,user335
U1336,2026-06-11,Sports,2700.0,South,Pune,58,Premium,Cancelled,1426.77,S102,2026-01-17 22:04:00,user336@example.com,user336
U1337,2026-01-07,Clothing,3386.97,West,Jaipur,18,Premium,Pending,2414.48,S102,2026-04-23 14:42:00,user337@example.com,
U1338,2026-06-19,Sports,1960.79,South,Jaipur,53,Basic,Cancelled,2454.6,S102,2026-01-07 16:48:00,user338@example.com,user338
U1339,2026-06-27,Sports,3365.19,North,Pune,43,Basic,Completed,617.01,S102,2026-03-26 09:47:00,user339@example.com,user339
U1340,2026-05-30,Groceries,4268.16,East,Delhi,56,Basic,Cancelled,2182.87,S105,2026-03-12 19:36:00,user340@example.com,user340
U1341,2026-04-11,Groceries,4153.77,South,Delhi,51,Basic,Completed,952.36,S103,2026-04-26 07:58:00,user341@example.com,user341
U1342,2026-05-13,Sports,4147.8,North,Jaipur,36,Premium,Pending,1271.38,S103,2026-01-28 16:53:00,user342@example.com,
U1343,2026-04-19,Groceries,955.54,North,Delhi,60,Premium,Completed,2131.77,S105,2026-03-24 19:32:00,user343@example.com,user343
U1344,2026-06-30,Furniture,4237.37,West,Delhi,18,Basic,Pending,470.69,S105,2026-06-16 14:32:00,user344@example.com,user344
U1345,2026-04-08,Groceries,3741.8,East,Mumbai,19,Premium,Pending,1308.43,S103,2026-03-05 19:22:00,user345@example.com,user345
U1346,2026-05-15,Clothing,4418.57,South,Jaipur,59,Basic,Completed,877.61,S104,2026-03-07 08:07:00,user346@example.com,user346
U1347,2026-03-01,Clothing,879.8,West,Jaipur,40,Premium,Cancelled,412.67,S105,2026-01-13 07:31:00,user347@example.com,user347
U1348,2026-03-09,Groceries,3689.77,South,Jaipur,52,Basic,Pending,575.22,S101,2026-03-06 19:59:00,user348@example.com,user348
U1349,2026-04-18,Groceries,4168.53,West,Mumbai,58,Basic,Completed,1855.36,S104,2026-06-07 00:34:00,user349@example.com,user349
U1350,2026-02-03,Furniture,3461.67,North,Jaipur,44,Premium,Completed,1368.79,S101,2026-03-14 17:54:00,user350@example.com,user350
U1351,2026-01-12,Electronics,1331.47,West,Jaipur,33,Basic,Completed,247.73,S102,2026-06-22 08:09:00,user351@example.com,user351
U1352,2026-04-09,Clothing,4474.44,South,Jaipur,54,Premium,Completed,424.98,S101,2026-06-29 06:27:00,user352@example.com,user352
U1353,2026-04-07,Sports,572.21,South,Mumbai,24,Basic,Completed,1046.34,S101,2026-06-01 09:40:00,user353@example.com,user353
U1354,2026-03-28,Sports,2710.01,East,Delhi,53,Basic,Pending,2447.25,S102,2026-01-24 19:37:00,user354@example.com,user354
U1355,2026-04-17,Groceries,1685.9,North,Delhi,29,Basic,Pending,736.77,S101,2026-03-06 10:34:00,user355@example.com,user355
U1356,2026-01-04,Clothing,1536.94,North,Delhi,38,Premium,Cancelled,1109.39,S105,2026-05-20 05:57:00,user356@example.com,user356
U1357,2026-02-19,Sports,517.67,South,Delhi,59,Basic,Cancelled,152.07,S105,2026-01-16 18:23:00,user357@example.com,user357
U1358,2026-05-02,Sports,555.97,East,Delhi,23,Premium,Completed,1504.38,S103,2026-05-18 10:57:00,user358@example.com,user358
U1359,2026-01-12,Groceries,2539.9,South,Mumbai,23,Premium,Pending,1441.53,S101,2026-03-06 19:14:00,user359@example.com,user359
U1360,2026-05-26,Sports,2035.35,West,Pune,55,Basic,Pending,,S102,2026-01-29 22:17:00,user360@example.com,user360
U1361,2026-05-26,Sports,4357.03,East,Pune,37,Basic,Pending,1061.5,S103,2026-02-06 18:01:00,user361@example.com,user361
U1362,2026-03-28,Groceries,4614.05,West,Jaipur,60,Basic,Completed,985.55,S102,2026-05-01 19:28:00,user362@example.com,user362
U1363,2026-03-30,Furniture,3883.65,East,Delhi,60,Basic,Completed,2129.15,S105,2026-01-17 17:37:00,user363@example.com,user363
U1364,2026-06-04,Groceries,4878.58,South,Jaipur,53,Basic,Completed,761.75,S102,2026-04-01 10:29:00,user364@example.com,user364
U1365,2026-02-14,Electronics,3126.34,South,Delhi,38,Basic,Completed,2011.67,S103,2026-06-18 16:27:00,user365@example.com,user365
U1366,2026-02-08,Electronics,1361.4,North,Pune,53,Premium,Cancelled,2247.03,S102,2026-05-19 12:25:00,user366@example.com,user366
U1367,2026-01-20,Furniture,4205.04,North,Pune,55,Premium,Cancelled,1860.04,S105,2026-05-18 14:03:00,user367@example.com,user367
U1368,2026-04-01,Electronics,3813.47,South,Jaipur,48,Basic,Cancelled,2954.66,S103,2026-03-16 00:39:00,user368@example.com,user368
U1369,2026-02-19,Sports,1057.26,South,Jaipur,24,Premium,,2483.45,S103,2026-01-17 08:46:00,user369@example.com,user369
U1370,2026-05-19,Groceries,1894.24,West,Jaipur,55,Premium,Completed,2915.02,S105,2026-04-30 02:02:00,user370@example.com,user370
U1371,2026-06-22,Groceries,357.55,West,Jaipur,58,Basic,Completed,661.5,S102,2026-05-29 18:29:00,user371@example.com,user371
U1372,2026-01-22,Electronics,1593.52,North,Delhi,42,Premium,Cancelled,139.56,S105,2026-02-01 01:55:00,,user372
U1373,2026-01-28,Clothing,4875.46,South,Delhi,26,Premium,Pending,498.24,S105,2026-04-25 12:16:00,user373@example.com,user373
U1374,2026-03-06,Groceries,2449.25,East,Jaipur,37,Basic,Pending,2535.74,S105,2026-06-25 14:42:00,user374@example.com,user374
U1375,2026-03-07,Clothing,1045.02,West,Jaipur,31,Basic,Cancelled,355.54,S103,2026-01-21 12:54:00,user375@example.com,user375
U1376,2026-06-15,Sports,3418.47,West,Jaipur,44,Premium,Completed,2053.6,S102,2026-03-06 00:37:00,user376@example.com,user376
U1377,2026-04-19,Electronics,1521.75,North,Jaipur,48,Basic,Pending,2668.17,S104,2026-03-10 13:27:00,user377@example.com,user377
U1378,2026-02-26,Groceries,1447.2,West,Jaipur,47,Basic,Pending,2489.99,S101,2026-04-06 04:47:00,user378@example.com,
U1379,2026-04-01,Sports,2363.58,West,Jaipur,47,Basic,Pending,854.8,S103,2026-03-30 06:01:00,user379@example.com,user379
U1380,2026-06-18,Clothing,615.7,West,Pune,41,Premium,Completed,1098.67,S103,2026-01-09 02:40:00,user380@example.com,user380
U1381,2026-02-05,Electronics,1481.86,North,Pune,22,Premium,Pending,2272.84,S102,2026-06-05 03:22:00,user381@example.com,user381
U1382,2026-04-27,Groceries,3751.88,East,Delhi,42,Basic,Completed,2080.69,S102,2026-03-17 15:25:00,user382@example.com,user382
U1383,2026-01-21,Furniture,3035.54,South,Delhi,19,Basic,Completed,1618.45,S104,2026-04-08 18:47:00,user383@example.com,user383
U1384,2026-05-24,Furniture,4020.9,East,Jaipur,33,Premium,Completed,719.06,S105,2026-06-08 03:18:00,user384@example.com,
U1385,2026-01-27,Electronics,1232.6,South,Mumbai,44,Basic,Cancelled,2580.99,S102,2026-01-21 16:55:00,user385@example.com,user385
U1386,2026-01-11,Furniture,2635.25,West,Delhi,23,Basic,Pending,,S102,2026-01-03 07:09:00,user386@example.com,user386
U1387,2026-05-17,Clothing,800.23,North,Pune,29,Basic,Cancelled,1380.21,S102,2026-03-22 08:43:00,user387@example.com,user387
U1388,2026-01-22,Groceries,2828.88,North,Mumbai,54,Basic,,334.4,S103,2026-01-13 10:27:00,user388@example.com,user388
U1389,2026-05-25,Furniture,893.78,North,Delhi,33,Premium,Pending,2534.74,S105,2026-05-23 14:30:00,user389@example.com,user389
U1390,2026-05-21,Electronics,2317.58,North,Jaipur,33,Basic,Cancelled,1981.78,S103,2026-05-20 22:34:00,user390@example.com,user390
U1391,2026-04-24,Sports,1156.7,North,Mumbai,48,Basic,Completed,443.2,S105,2026-04-28 01:52:00,user391@example.com,user391
U1392,2026-01-28,Groceries,2811.29,West,Jaipur,21,Premium,Pending,1199.78,S104,2026-05-02 03:24:00,user392@example.com,user392
U1393,2026-05-28,Sports,1909.7,North,Jaipur,57,Premium,Cancelled,2241.24,S103,2026-01-28 04:43:00,user393@example.com,user393
U1394,2026-06-21,Furniture,4759.54,North,Delhi,30,Basic,Completed,2627.75,S103,2026-04-14 06:01:00,user394@example.com,user394
U1395,2026-02-12,Clothing,140.28,North,Jaipur,60,Premium,Pending,2314.66,S103,2026-05-09 09:12:00,user395@example.com,user395
U1396,2026-02-26,Groceries,3266.63,South,Delhi,57,Basic,Completed,1427.31,S105,2026-01-18 20:31:00,user396@example.com,user396
U1397,2026-01-30,Electronics,1821.39,West,Mumbai,36,Premium,Cancelled,339.74,S104,2026-03-13 08:18:00,user397@example.com,user397
U1398,2026-03-21,Groceries,3239.34,West,Jaipur,51,Premium,Completed,2841.74,S102,2026-05-15 06:38:00,user398@example.com,user398
U1399,2026-03-24,Sports,1625.63,North,Mumbai,34,Basic,Completed,426.05,S103,2026-05-12 19:45:00,user399@example.com,user399
U1400,2026-02-12,Groceries,4766.53,South,Jaipur,54,Premium,Cancelled,2373.74,S101,2026-05-17 14:37:00,user400@example.com,user400
U1401,2026-06-12,Clothing,557.29,West,Jaipur,27,Premium,Pending,769.48,S104,2026-01-23 19:09:00,user401@example.com,user401
U1402,2026-02-26,Sports,192.47,West,Jaipur,58,Basic,Cancelled,2788.68,S101,01/2026/01/26,user402@example.com,user402
U1403,2026-04-11,Electronics,282.51,South,Jaipur,22,Premium,Pending,589.55,S101,01/2026/03/04,,user403
